SaleID,DateKey,BranchKey,EmployeeKey,ProductKey,Quantity,Revenue,Cost,TargetAmount
111700,20240728,110,28,202,4,3415,2185.6,9116
111701,20240609,108,6,203,4,2028,1318.2,9018
111702,20240318,105,15,206,4,4185,3599.1,3257
111703,20251206,104,22,204,3,7447,5138.43,6480
111704,20240314,110,22,203,1,1506,918.66,2129
111705,20250408,101,11,207,1,7976,7098.64,5960
111706,20240707,105,29,201,5,3056,2567.04,3623
111707,20251006,102,24,209,2,524,393,2957
111708,20250427,109,16,209,2,5585,4188.75,7612
111709,20251101,108,12,210,1,988,820.04,3726
111710,20250718,110,21,207,4,7923,6734.55,1809
111711,20240813,110,16,208,5,890,667.5,3389
111712,20250904,105,11,208,2,7051,5570.29,4479
111713,20240226,105,21,205,5,3179,2193.51,5455
111714,20250228,104,15,204,3,4844,3148.6,3003
111715,20250408,104,27,204,2,4016,2851.36,6146
111716,20251218,109,29,209,4,6367,4902.59,9300
111717,20241231,102,26,205,1,4272,3332.16,6158
111718,20250324,104,29,206,3,7412,5262.52,4318
111719,20241213,104,30,204,4,7501,5550.74,2502
111720,20240116,101,25,201,4,233,186.4,5613
111721,20240505,103,25,201,5,6583,4147.29,9224
111722,20250422,106,24,204,5,3223,2804.01,1641
111723,20240803,106,28,202,4,1864,1379.36,7713
111724,20250408,101,20,206,3,5850,3861,3099
111725,20240304,108,26,202,4,778,505.7,8815
111726,20241110,109,8,202,4,5866,4223.52,1037
111727,20250114,101,14,201,4,2894,1765.34,5009
111728,20250922,110,23,208,5,1955,1368.5,6444
111729,20251128,101,13,209,4,6872,4191.92,832
111730,20250512,103,13,205,1,3930,2829.6,6053
111731,20251225,102,27,208,4,5328,3729.6,2276
111732,20250702,104,20,210,3,2423,1671.87,4514
111733,20250528,105,15,208,3,3761,2407.04,6989
111734,20250728,103,23,207,2,4967,3874.26,7947
111735,20250228,102,23,202,3,1504,1308.48,3922
111736,20240407,106,27,210,2,7512,6460.32,6764
111737,20240309,108,11,207,5,7551,5210.19,9590
111738,20240221,101,9,206,4,6335,5004.65,8109
111739,20241128,108,9,202,5,5685,3581.55,3598
111740,20241106,110,11,210,4,6737,5861.19,9842
111741,20240429,106,7,206,2,6946,4514.9,9407
111742,20250512,105,6,208,3,4542,2906.88,9134
111743,20250420,110,29,204,1,6669,4401.54,2416
111744,20240410,108,9,210,3,7039,6053.54,678
111745,20241228,102,21,207,5,5459,3875.89,5261
111746,20240423,107,21,204,4,6442,4316.14,5729
111747,20240806,108,22,208,5,3311,2383.92,9097
111748,20250206,104,30,201,1,2999,2219.26,7847
111749,20250805,104,15,203,5,7902,5294.34,8863
111750,20241218,110,7,207,2,2047,1494.31,7828
111751,20241007,109,9,204,3,4644,4086.72,8331
111752,20250511,109,8,201,3,7543,5581.82,6102
111753,20250620,110,8,205,1,5981,5143.66,2910
111754,20240930,108,14,207,4,7485,4491,1703
111755,20250416,105,6,202,1,1617,1309.77,5550
111756,20241211,107,26,203,1,7376,4425.6,9520
111757,20240808,103,25,204,1,5469,4211.13,8962
111758,20250930,103,9,202,3,820,631.4,572
111759,20240814,107,12,204,4,375,315,2269
111760,20240210,101,28,207,4,5238,3352.32,546
111761,20250321,103,18,210,4,6593,5208.47,6787
111762,20241110,109,22,205,3,5430,3963.9,9219
111763,20240721,106,13,202,3,5836,3910.12,5338
111764,20240118,104,15,202,3,799,623.22,3545
111765,20240124,105,12,205,3,6657,4659.9,7464
111766,20241208,105,29,202,5,519,467.1,1676
111767,20240529,104,21,207,1,4942,3360.56,8705
111768,20240715,108,15,202,3,3876,2596.92,7551
111769,20240203,104,17,204,5,1730,1159.1,7546
111770,20240708,101,23,204,3,1332,1118.88,9095
111771,20240618,106,27,201,3,6763,5207.51,1971
111772,20240730,110,8,208,5,396,249.48,7036
111773,20241101,108,14,205,4,1079,927.94,3369
111774,20240601,103,9,203,2,1991,1314.06,4645
111775,20241111,104,18,210,5,144,97.92,1551
111776,20240820,107,22,203,5,1657,1358.74,4291
111777,20250225,104,25,201,4,4657,3911.88,1676
111778,20250813,110,20,208,5,3374,2226.84,4726
111779,20250211,102,12,201,1,3189,2104.74,9434
111780,20251229,108,12,208,4,7092,5106.24,6668
111781,20250521,106,16,202,5,2286,1897.38,3974
111782,20240302,102,20,204,3,3826,3366.88,3270
111783,20250120,107,28,208,1,5223,4021.71,9978
111784,20251028,106,9,205,3,4138,2937.98,2206
111785,20240422,109,28,202,2,1186,770.9,2410
111786,20251226,110,12,209,1,3101,2046.66,3077
111787,20240424,103,19,210,2,5041,4536.9,6561
111788,20250921,108,21,206,5,6422,4174.3,2683
111789,20250924,110,16,201,4,5380,4035,2365
111790,20241211,110,18,206,5,2771,2327.64,9340
111791,20240419,108,17,205,2,903,695.31,5552
111792,20250710,109,13,207,1,2711,1843.48,4279
111793,20250603,108,25,203,5,4608,3640.32,5467
111794,20250105,105,9,208,4,1767,1289.91,4907
111795,20251110,102,30,207,2,5154,3917.04,943
111796,20240411,103,23,206,4,6527,5025.79,4877
111797,20240305,107,8,203,5,534,331.08,1647
111798,20240228,104,11,202,3,5433,4889.7,1687
111799,20250620,107,6,207,3,3954,3242.28,8919
111800,20241225,108,23,205,2,3932,2713.08,8265
111801,20241117,109,14,202,1,4027,2698.09,1718
111802,20251224,104,16,203,2,4653,3070.98,698
111803,20250917,108,30,208,1,2447,1859.72,5587
111804,20240422,102,21,204,5,5594,4922.72,8672
111805,20250506,109,11,201,4,2199,1737.21,7690
111806,20240907,102,24,207,4,4556,3508.12,1329
111807,20251006,110,17,202,1,3464,2944.4,3790
111808,20251204,108,20,210,2,6857,6102.73,8281
111809,20240813,103,9,207,4,7480,5834.4,2722
111810,20250523,109,27,210,5,409,257.67,6670
111811,20240210,101,14,210,1,4771,3769.09,8995
111812,20240129,109,6,205,1,5540,3324,8098
111813,20250711,105,24,204,2,3518,2779.22,4968
111814,20240930,108,11,210,4,6909,4283.58,6270
111815,20240315,110,8,202,5,5414,4547.76,9632
111816,20250415,110,9,206,4,1297,843.05,7267
111817,20250827,110,10,201,2,5642,4062.24,8392
111818,20250624,101,16,201,5,4346,3302.96,780
111819,20241027,109,10,205,4,7906,6641.04,7875
111820,20250123,106,27,207,2,6996,5806.68,1300
111821,20251107,101,15,207,2,6402,5761.8,697
111822,20250623,101,27,201,5,4911,3830.58,4940
111823,20250529,107,21,205,2,5041,4284.85,3391
111824,20240411,102,7,209,4,6743,5461.83,9391
111825,20250520,106,25,203,4,3581,3187.09,6748
111826,20250213,105,11,207,4,2524,1817.28,6428
111827,20241029,107,22,210,3,3466,3119.4,9018
111828,20240518,105,28,208,4,1334,960.48,1225
111829,20250410,109,10,208,4,1646,1267.42,9156
111830,20241012,104,12,209,1,4496,3956.48,8431
111831,20241108,108,30,203,1,522,464.58,772
111832,20250213,102,14,208,1,7482,5835.96,1719
111833,20250409,110,23,208,4,435,334.95,5705
111834,20250227,110,30,201,2,6930,5751.9,4528
111835,20241104,102,7,206,3,3250,2340,7654
111836,20250306,109,13,209,5,3118,2057.88,4593
111837,20250913,108,17,207,1,3479,2817.99,3011
111838,20240125,107,6,206,3,3985,3347.4,3970
111839,20250323,101,12,201,4,6841,6156.9,4991
111840,20250527,105,14,205,1,5727,4352.52,6404
111841,20240809,107,26,202,5,7891,5681.52,1028
111842,20250604,108,9,204,1,7112,4693.92,592
111843,20250224,106,23,204,5,3167,2723.62,1994
111844,20240530,108,24,209,4,3803,2890.28,4048
111845,20251105,105,20,202,5,1278,1047.96,7782
111846,20241215,104,16,210,5,6823,4298.49,7680
111847,20240320,101,19,201,4,1289,773.4,7825
111848,20251210,107,17,208,3,1269,913.68,2407
111849,20250129,102,19,201,1,853,545.92,5190
111850,20250605,101,10,209,3,7397,6509.36,7299
111851,20250928,109,9,207,4,1718,1219.78,2105
111852,20251026,102,18,204,2,5189,3684.19,3990
111853,20241115,102,30,206,3,2682,2306.52,9175
111854,20250603,106,22,201,2,1021,694.28,2118
111855,20240522,101,11,204,5,2392,1674.4,2328
111856,20250402,101,20,207,2,2545,2188.7,5338
111857,20241210,104,6,201,5,2080,1393.6,3082
111858,20251019,101,16,203,1,4126,2681.9,8880
111859,20250813,103,25,209,1,6421,5586.27,8712
111860,20250324,101,22,206,3,295,215.35,8231
111861,20250205,105,7,201,3,823,650.17,8462
111862,20250406,110,16,208,4,2355,1836.9,7427
111863,20240422,110,30,203,5,466,344.84,9553
111864,20240515,106,16,204,2,2823,2484.24,1065
111865,20240311,101,14,210,5,3501,2905.83,9280
111866,20250811,101,29,209,5,1238,1089.44,3778
111867,20240207,105,7,202,1,6452,4709.96,3355
111868,20250916,107,24,210,3,5445,3920.4,6985
111869,20250909,106,23,210,5,3033,1910.79,6319
111870,20250321,101,24,205,3,1533,1027.11,5952
111871,20240108,105,6,206,5,525,330.75,3813
111872,20240228,110,6,204,2,5401,4266.79,9769
111873,20251225,103,18,201,5,6485,5641.95,3542
111874,20250410,105,7,201,5,4005,2403,5408
111875,20250812,104,20,208,5,1632,1207.68,7515
111876,20250815,101,20,207,1,1715,1251.95,4754
111877,20250523,101,12,203,4,549,340.38,2962
111878,20241223,101,12,201,3,6813,5041.62,5164
111879,20240805,104,22,210,3,875,682.5,1120
111880,20250329,103,20,206,2,700,532,6780
111881,20241002,106,27,205,4,2816,2534.4,2302
111882,20250603,108,17,207,3,2464,2069.76,6586
111883,20240627,103,12,203,2,2695,1832.6,3460
111884,20240621,109,13,210,3,3936,2873.28,795
111885,20250426,107,23,208,3,1455,902.1,7550
111886,20250905,110,8,204,2,4353,2785.92,2141
111887,20250730,101,14,205,2,2481,1761.51,4598
111888,20241224,107,25,206,2,5154,4638.6,6217
111889,20241022,101,7,204,3,6944,5555.2,7856
111890,20240429,110,15,202,5,7104,4333.44,3859
111891,20250909,110,22,210,1,6105,5311.35,502
111892,20240726,107,25,203,3,4517,3839.45,7421
111893,20250619,101,23,203,2,4778,3870.18,2184
111894,20240617,110,6,201,5,1340,1098.8,8965
111895,20240410,109,16,204,4,2969,2078.3,3179
111896,20240520,103,20,209,1,2607,1955.25,9042
111897,20250408,106,26,207,3,6789,5227.53,9124
111898,20240104,105,9,202,2,731,599.42,717
111899,20241219,101,15,210,1,5797,4463.69,4728
111900,20250316,103,27,202,5,1175,893,5060
111901,20240514,109,17,208,3,6246,4247.28,8700
111902,20250605,105,8,208,1,2163,1881.81,3286
111903,20250601,110,19,209,4,3386,2200.9,9763
111904,20241023,108,7,208,2,3133,2537.73,5044
111905,20250601,104,8,209,4,6301,4095.65,2879
111906,20250729,110,15,203,1,568,437.36,4281
111907,20240416,105,20,210,4,3198,2110.68,1339
111908,20250426,103,23,209,3,5242,4246.02,903
111909,20250607,107,17,208,3,478,315.48,3373
111910,20240202,103,17,209,4,7821,6647.85,8205
111911,20240619,107,28,207,1,2731,2157.49,9682
111912,20241112,103,16,206,5,6238,5427.06,4276
111913,20250711,110,26,204,5,7686,5226.48,9192
111914,20240315,110,29,203,3,7202,4393.22,4255
111915,20251118,109,15,204,2,7711,6014.58,7211
111916,20251116,108,22,201,2,336,302.4,7606
111917,20240118,102,19,205,2,3433,2780.73,6644
111918,20240414,106,16,208,5,292,181.04,2791
111919,20251015,107,14,203,2,1747,1153.02,6581
111920,20241019,103,30,205,1,6739,4447.74,5416
111921,20250520,103,25,208,1,4726,3969.84,9079
111922,20250721,102,6,207,5,56,44.24,3147
111923,20251210,107,18,206,4,7306,5844.8,6470
111924,20251210,105,13,204,3,5044,3984.76,585
111925,20241119,109,26,206,2,3050,1860.5,1957
111926,20250119,110,14,202,4,747,590.13,2879
111927,20250129,108,17,203,1,7911,5221.26,4788
111928,20240403,106,29,210,3,2675,1845.75,6520
111929,20240829,102,18,208,2,683,539.57,7679
111930,20240622,106,24,207,5,1917,1380.24,9441
111931,20241006,101,29,208,1,5513,3914.23,1506
111932,20250128,109,10,204,5,3425,2500.25,3342
111933,20240603,107,22,206,3,3622,2788.94,8006
111934,20241002,107,28,205,2,5105,4441.35,3599
111935,20251216,106,26,204,3,6918,5603.58,8612
111936,20251229,104,9,209,1,7500,5475,1844
111937,20240713,105,19,203,3,7968,5019.84,8803
111938,20240630,110,21,208,1,3956,3323.04,3677
111939,20240330,110,16,208,1,1451,1189.82,8897
111940,20240306,104,26,210,1,5757,4375.32,6019
111941,20251107,110,16,204,3,1647,1218.78,5632
111942,20240803,108,22,206,2,3208,2373.92,6802
111943,20240920,108,18,210,2,5574,4069.02,3275
111944,20241012,108,14,206,1,357,260.61,2171
111945,20251117,109,9,206,2,5733,4758.39,5932
111946,20251130,107,20,209,4,3264,2415.36,1388
111947,20241029,103,7,203,4,4156,2701.4,8151
111948,20240519,105,15,208,2,1126,900.8,7181
111949,20250816,102,21,201,1,3334,2500.5,1221
111950,20250219,110,28,201,4,4633,4077.04,3976
111951,20250924,106,26,201,3,4352,2959.36,2919
111952,20250909,102,18,207,2,7265,6175.25,2909
111953,20240627,102,15,209,4,4393,3426.54,8916
111954,20240910,110,10,209,5,5986,4549.36,2375
111955,20241111,104,12,203,2,7390,5838.1,9148
111956,20250416,102,26,204,4,1764,1305.36,6010
111957,20250807,103,21,202,2,3725,2682,9141
111958,20241005,107,15,206,1,1072,782.56,2517
111959,20241021,107,20,206,4,3382,2232.12,5398
111960,20241105,106,30,204,3,4609,3871.56,8456
111961,20251113,107,22,203,2,1238,1027.54,1259
111962,20250826,108,21,202,3,2341,1989.85,9348
111963,20250322,106,14,203,2,2241,1725.57,6438
111964,20240105,104,7,204,2,1392,1016.16,8844
111965,20250601,106,29,203,3,817,580.07,563
111966,20240325,107,26,201,5,535,342.4,5261
111967,20240108,101,25,209,1,5645,3782.15,4876
111968,20240725,109,8,202,2,7885,6623.4,1167
111969,20250702,103,7,208,1,5155,4484.85,9994
111970,20250507,109,13,201,4,843,716.55,8464
111971,20250119,108,26,210,5,4314,3451.2,2396
111972,20251229,108,21,207,2,6837,5948.19,3604
111973,20250531,110,22,205,4,4184,2970.64,2745
111974,20250116,105,9,204,5,6210,4905.9,2037
111975,20240405,101,19,204,4,5196,4260.72,5891
111976,20251128,101,28,207,1,7236,6078.24,2419
111977,20240731,108,29,202,1,5573,4848.51,3099
111978,20240328,104,26,205,1,4509,4013.01,4988
111979,20250121,109,11,201,2,5773,4329.75,7149
111980,20250717,103,8,205,2,3605,3028.2,5321
111981,20251220,106,8,208,5,4275,3206.25,4200
111982,20250610,109,29,204,2,3717,2824.92,4928
111983,20251212,102,22,205,3,7842,6508.86,511
111984,20240628,102,17,209,1,5801,4582.79,2852
111985,20241225,106,22,205,1,2138,1304.18,6921
111986,20240514,105,24,208,2,2646,1746.36,4816
111987,20240211,110,7,204,2,7251,6380.88,7266
111988,20240704,101,19,201,2,1273,789.26,7224
111989,20250111,101,26,205,1,5363,4612.18,5688
111990,20250429,106,24,201,4,1256,1055.04,6292
111991,20251229,101,13,210,4,5298,3920.52,5376
111992,20250616,105,6,207,1,502,381.52,4983
111993,20240821,106,13,206,3,1959,1449.66,5560
111994,20251028,102,18,205,4,695,535.15,3518
111995,20241205,103,9,207,2,1044,709.92,7045
111996,20251122,105,13,205,2,657,394.2,6573
111997,20240823,101,13,203,2,5967,3997.89,5485
111998,20241227,105,19,205,4,2478,2180.64,6242
111999,20241213,103,11,208,5,4241,3095.93,6039
112000,20240811,108,17,210,3,603,404.01,2948
112001,20240611,108,17,208,2,4210,2947,7198
112002,20240219,110,11,203,4,610,402.6,9524
112003,20250912,109,18,204,5,4835,4061.4,1599
112004,20241003,108,26,201,1,7723,4633.8,3248
112005,20251206,102,28,205,1,1096,778.16,2656
112006,20250504,109,20,207,1,7998,6718.32,4744
112007,20240518,107,19,210,5,2329,2072.81,5499
112008,20250910,110,15,210,3,4731,4210.59,7920
112009,20240803,103,9,204,5,5411,4274.69,506
112010,20251107,101,18,208,1,5976,4183.2,5232
112011,20240204,108,10,202,1,2047,1760.42,1326
112012,20250808,102,28,207,3,6570,4139.1,4641
112013,20250326,106,12,209,5,1040,790.4,1499
112014,20240801,109,25,203,1,1601,1248.78,9923
112015,20240310,105,12,201,2,3635,2580.85,882
112016,20250627,107,21,208,5,7640,6417.6,6089
112017,20240130,104,25,203,4,6973,5369.21,8867
112018,20250923,107,13,201,5,5512,4023.76,4025
112019,20251101,101,26,203,5,5358,4072.08,9627
112020,20240919,110,11,210,3,4354,3047.8,5148
112021,20250202,110,23,210,2,6102,4759.56,3644
112022,20250214,109,20,201,3,3380,2636.4,5924
112023,20250123,101,12,208,5,151,123.82,4340
112024,20240716,110,18,206,4,4484,2914.6,3594
112025,20240220,106,6,202,3,1327,1088.14,2901
112026,20240511,109,9,201,2,6029,4220.3,1195
112027,20240626,102,20,208,2,1351,1067.29,8237
112028,20250818,102,26,202,3,4089,3312.09,4256
112029,20251216,104,7,210,3,3988,3589.2,1312
112030,20240808,103,6,208,5,3448,2482.56,8053
112031,20240603,104,28,210,4,7967,6214.26,4408
112032,20240919,105,23,209,4,2138,1774.54,4565
112033,20250816,101,13,210,4,2008,1244.96,6259
112034,20250122,103,13,205,2,2306,1913.98,6140
112035,20241104,106,18,207,2,6542,4841.08,7366
112036,20240510,105,16,202,3,6770,4265.1,9256
112037,20250422,107,24,204,2,1138,694.18,9754
112038,20240202,103,20,203,4,3492,3142.8,784
112039,20250113,104,12,210,2,2482,1563.66,9428
112040,20240210,108,30,206,1,84,57.96,9219
112041,20250818,106,11,209,1,2034,1444.14,881
112042,20250624,108,15,205,4,3642,2767.92,1897
112043,20251221,102,24,203,3,2168,1907.84,8492
112044,20240304,106,19,206,4,5350,3424,9733
112045,20250409,107,8,205,2,7907,5772.11,994
112046,20241113,106,15,208,2,5259,3155.4,3409
112047,20241215,103,23,208,3,6663,4597.47,1947
112048,20240829,109,10,203,1,4625,3838.75,1066
112049,20250225,110,17,203,5,7984,4950.08,1698
112050,20250112,102,8,205,1,3635,3053.4,9902
112051,20250124,101,6,201,5,2415,1666.35,5738
112052,20240615,109,6,205,1,352,232.32,7084
112053,20240228,106,28,201,2,7258,4717.7,7677
112054,20250827,108,8,202,2,4392,3952.8,5402
112055,20251205,109,28,204,1,4413,3530.4,4742
112056,20250206,101,21,205,3,857,651.32,9181
112057,20250420,110,28,210,5,6661,4263.04,4476
112058,20251011,110,14,210,3,5440,4896,7868
112059,20241230,104,8,210,4,3149,2204.3,4067
112060,20250123,109,18,208,1,886,699.94,5434
112061,20240705,108,22,204,2,7843,5490.1,3926
112062,20250413,102,6,201,1,6495,5196,6252
112063,20240413,108,18,202,5,3772,2564.96,6503
112064,20240629,101,29,202,2,4616,3462,2930
112065,20241220,110,30,209,5,6757,4865.04,3536
112066,20240423,107,7,207,3,1655,1108.85,3734
112067,20250831,110,14,204,4,6377,4655.21,4624
112068,20250801,107,10,204,5,1168,911.04,8500
112069,20250906,110,17,210,4,7112,6045.2,9104
112070,20240128,105,18,206,5,6449,4965.73,6307
112071,20250705,105,17,201,4,6876,5569.56,8144
112072,20240707,105,26,209,4,2502,1576.26,8993
112073,20251028,103,7,204,4,4918,2950.8,2965
112074,20241208,108,22,206,4,2258,1941.88,7158
112075,20241018,108,12,207,2,5432,3422.16,3065
112076,20251011,104,17,207,4,7850,6123,3856
112077,20250508,107,22,207,1,342,290.7,3049
112078,20250211,101,25,208,4,3758,2668.18,2665
112079,20241013,104,15,206,1,2414,2124.32,4848
112080,20251101,104,25,203,5,368,250.24,2944
112081,20240417,102,13,203,4,6954,4798.26,3442
112082,20250628,103,9,207,5,6412,3975.44,2277
112083,20240307,102,19,210,5,753,512.04,6900
112084,20240411,110,25,210,3,1480,1243.2,1248
112085,20241113,108,19,206,3,2885,2365.7,6362
112086,20250810,103,28,210,1,5694,4042.74,6164
112087,20250913,107,18,205,4,2008,1485.92,1191
112088,20250121,108,13,204,2,3695,3214.65,4657
112089,20251128,103,20,205,5,6714,4028.4,5114
112090,20251206,104,7,207,2,4767,4147.29,4439
112091,20241004,104,18,210,2,899,737.18,9635
112092,20250228,103,13,207,2,7427,6015.87,4044
112093,20241019,106,30,208,5,2050,1455.5,963
112094,20240902,110,14,205,3,3064,2298,2509
112095,20240525,101,11,210,1,6603,5810.64,3995
112096,20250326,101,20,202,2,7380,4575.6,3734
112097,20250109,107,22,207,2,262,196.5,7549
112098,20240717,103,7,206,4,741,570.57,6522
112099,20240125,108,9,208,4,1525,1265.75,1912
112100,20240728,101,30,206,4,6022,4275.62,978
112101,20250102,103,21,206,5,3454,2555.96,5893
112102,20240119,102,8,208,1,1404,856.44,8755
112103,20240709,105,11,202,3,6724,4168.88,1739
112104,20240207,106,13,204,2,987,651.42,4296
112105,20241130,109,6,207,2,7263,4793.58,8607
112106,20250519,108,14,207,3,3379,2061.19,6057
112107,20240729,106,10,203,4,4310,2715.3,1742
112108,20240703,106,15,206,4,5786,3471.6,4387
112109,20240828,106,27,204,5,2730,2020.2,4229
112110,20241106,108,13,207,4,4411,3264.14,8122
112111,20250511,105,29,204,2,1505,1143.8,7432
112112,20241221,103,23,202,3,2258,1467.7,5203
112113,20240503,102,12,209,3,7465,4926.9,2667
112114,20250217,104,12,203,3,1723,1137.18,3705
112115,20240726,102,6,209,4,4200,3654,4148
112116,20240328,110,9,205,3,6485,4409.8,5713
112117,20240824,103,13,205,5,2570,2030.3,710
112118,20240503,102,14,202,1,4119,3006.87,3611
112119,20240210,106,15,206,1,7566,6355.44,9147
112120,20240502,105,25,201,2,5380,4196.4,6679
112121,20241025,106,24,201,5,1632,1060.8,5742
112122,20240904,106,19,208,5,7417,4672.71,4013
112123,20250706,102,7,208,4,5458,3929.76,1578
112124,20250826,101,24,207,5,1431,1216.35,6962
112125,20250322,104,10,207,5,6162,4867.98,8898
112126,20240110,105,30,202,3,1400,910,5901
112127,20250303,104,28,207,1,685,424.7,7502
112128,20251217,102,8,208,2,6122,3918.08,8820
112129,20240604,106,11,210,3,4530,3759.9,2697
112130,20250321,105,24,209,1,1465,922.95,5425
112131,20240929,101,19,209,3,6219,5037.39,2850
112132,20250909,109,11,209,3,6590,4810.7,3547
112133,20240604,107,26,208,3,4540,3223.4,2349
112134,20240322,102,24,206,4,2227,1959.76,1723
112135,20240701,107,25,208,2,5771,4443.67,7757
112136,20240127,104,25,206,4,2838,1702.8,1437
112137,20240929,107,28,210,1,7133,4279.8,8260
112138,20251020,109,12,206,3,296,254.56,2314
112139,20241125,108,28,203,1,2514,2011.2,1649
112140,20241224,106,11,208,4,7629,6560.94,5665
112141,20251004,107,29,206,3,698,509.54,6772
112142,20251106,103,24,206,4,357,317.73,6764
112143,20250608,106,14,203,2,7932,6980.16,9415
112144,20251103,101,20,208,5,413,367.57,9515
112145,20241228,109,25,209,2,3063,2634.18,2569
112146,20240619,107,30,201,5,5338,3469.7,4482
112147,20250817,102,16,202,5,2393,2153.7,1024
112148,20240301,106,27,210,1,5553,4497.93,9365
112149,20251212,103,21,206,1,6893,5583.33,8131
112150,20240622,101,15,205,1,4314,3364.92,563
112151,20250417,105,13,204,3,4175,3632.25,1225
112152,20251125,102,30,208,5,6517,4301.22,9083
112153,20240107,104,21,209,2,3091,1916.42,7688
112154,20240511,106,6,206,1,5372,3384.36,1720
112155,20250623,110,7,210,2,7405,5405.65,2435
112156,20241126,110,15,205,5,5204,3122.4,3363
112157,20251014,109,6,204,3,3400,2754,5325
112158,20241209,101,25,204,5,4574,3384.76,724
112159,20251211,110,30,205,2,2660,1622.6,2232
112160,20250929,104,14,207,3,6379,4720.46,7495
112161,20240117,110,10,210,3,2376,1972.08,9664
112162,20250216,108,27,209,4,3955,3282.65,6681
112163,20240823,102,26,207,5,4744,3700.32,7277
112164,20240130,104,23,208,4,2966,2313.48,2804
112165,20250727,106,25,207,3,7265,6538.5,9217
112166,20241112,108,21,202,2,1647,1103.49,908
112167,20251021,109,9,203,5,3074,2582.16,9621
112168,20241223,109,22,201,4,4252,3699.24,2731
112169,20250419,103,21,201,3,7034,4501.76,9111
112170,20250730,107,6,201,2,1990,1611.9,9950
112171,20250922,107,25,209,1,7258,4572.54,8825
112172,20251210,103,15,201,4,925,703,6672
112173,20240224,108,6,208,1,381,285.75,2501
112174,20251120,108,22,208,5,6718,6046.2,2449
112175,20251024,107,22,207,4,2838,1873.08,7217
112176,20241109,104,6,206,2,1674,1506.6,6702
112177,20240723,107,28,201,2,649,460.79,8152
112178,20240115,101,26,207,1,5263,3631.47,1525
112179,20250325,101,30,209,1,1844,1253.92,2564
112180,20251003,106,22,203,3,2970,2346.3,4259
112181,20240603,107,13,203,4,371,222.6,9165
112182,20240308,102,23,209,4,7327,6081.41,6219
112183,20240701,102,25,210,2,1212,896.88,8918
112184,20241112,107,19,205,4,3657,2523.33,3986
112185,20240323,102,25,206,4,2488,2164.56,5683
112186,20240208,110,18,209,5,2256,1895.04,4401
112187,20240411,105,30,205,4,887,532.2,6022
112188,20250706,101,6,206,5,2094,1821.78,1536
112189,20250518,104,9,203,1,7117,6049.45,716
112190,20250417,110,29,210,1,373,328.24,6368
112191,20251125,108,18,208,5,2854,2425.9,7008
112192,20251101,107,12,206,2,6469,5045.82,2522
112193,20240615,103,11,208,2,470,333.7,7070
112194,20251217,107,23,205,1,5479,3944.88,4518
112195,20240826,109,30,208,5,384,230.4,4402
112196,20240728,109,19,208,2,7509,5556.66,7886
112197,20240824,103,17,204,5,7448,4617.76,1339
112198,20240716,103,21,202,4,5309,3610.12,9006
112199,20240701,109,17,210,5,4447,3335.25,2059
112200,20240520,105,17,208,4,6604,5613.4,6657
112201,20250819,110,28,203,2,1322,885.74,4350
112202,20240313,108,10,204,2,6320,4992.8,5820
112203,20250805,108,29,207,2,1243,770.66,897
112204,20240118,105,10,204,5,7267,5813.6,7445
112205,20250303,104,12,205,5,2074,1721.42,994
112206,20240415,109,11,203,4,2687,1800.29,3799
112207,20241119,110,30,207,4,6720,5174.4,6122
112208,20241017,105,14,210,1,3068,2086.24,8863
112209,20251107,106,20,206,3,5746,5056.48,7821
112210,20250207,107,27,205,5,6473,4790.02,6966
112211,20240225,109,8,210,1,1711,1334.58,5984
112212,20240924,109,10,203,3,4233,3259.41,971
112213,20240218,110,29,210,1,5925,5154.75,2979
112214,20250527,107,21,203,3,992,853.12,7640
112215,20250601,110,28,202,5,4020,3457.2,3837
112216,20250808,107,23,209,3,4475,3445.75,5776
112217,20240629,110,15,201,3,127,113.03,4016
112218,20241116,110,26,210,3,3300,2640,6981
112219,20251216,108,8,209,5,1922,1345.4,3453
112220,20240206,106,30,205,2,2753,1789.45,7943
112221,20240217,102,17,203,2,4508,2840.04,8995
112222,20250809,109,27,202,4,1164,896.28,7931
112223,20250226,102,17,205,3,7457,4474.2,3104
112224,20250312,107,13,201,3,7386,4579.32,4255
112225,20241217,104,24,209,2,7522,5641.5,641
112226,20241116,106,16,203,5,7602,6385.68,3499
112227,20251026,110,7,206,3,1276,816.64,4000
112228,20251030,109,14,202,1,1984,1686.4,8271
112229,20251223,104,16,201,4,2166,1516.2,3629
112230,20240130,104,14,210,1,3351,2513.25,4589
112231,20250425,105,23,208,5,4962,3969.6,5369
112232,20250609,108,21,210,1,5391,4582.35,6794
112233,20251115,108,17,210,3,3241,2657.62,1207
112234,20250627,104,18,209,5,6873,4467.45,8671
112235,20240628,108,25,206,4,5133,3695.76,9493
112236,20250612,108,11,208,4,2448,2031.84,768
112237,20250208,105,25,207,4,3518,2708.86,8462
112238,20240508,109,14,201,1,7426,5569.5,3551
112239,20250908,108,17,205,4,394,275.8,9200
112240,20241219,106,23,208,5,7905,5928.75,4068
112241,20240213,103,16,201,2,6158,4987.98,6619
112242,20250831,107,21,202,3,1998,1298.7,8276
112243,20240806,104,28,204,3,2263,1403.06,3324
112244,20241225,109,29,204,3,5290,3438.5,9327
